lemma;form;armLemma;armForm;pos;pos_coarse;feats
spananem;spanin;սպանանեմ;սպանին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
spananem;spanín;սպանանեմ;սպանի՛ն;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
spananem;spanēkʻ;սպանանեմ;սպանէք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICa
spanowtʻiwn;spanowtʻean;սպանութիւն;սպանութեան;N;Nb;NUMBs|CASEg
spar̄;spar̄;սպառ;սպառ;N;Nb;NUMBs|CASEa
spar̄azinowtʻiwn;spar̄azinowtʻiwn;սպառազինութիւն;սպառազինութիւն;N;Nb;NUMBs|CASEa
spar̄em;spar̄eacʻ;սպառեմ;սպառեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
spas;spasow;սպաս;սպասու;N;Nb;NUMBs|CASEl
spasawor;s_pa_saworkʻ;սպասաւոր;ս_պա_սաւորք;N;Nb;NUMBp|CASEn
spasawor;spasawor;սպասաւոր;սպասաւոր;N;Nb;NUMBs|CASEn
spasawor;spasawors;սպասաւոր;սպասաւորս;N;Nb;NUMBp|CASEa
spasawor;spasawór;սպասաւոր;սպասաւո՛ր;N;Nb;NUMBs|CASEa
spasawor;spasawór;սպասաւոր;սպասաւո՛ր;N;Nb;NUMBs|CASEn
spasem;spasecʻin;սպասեմ;սպասեցին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
spasem;spasel;սպասեմ;սպասել;V;V-;MOODn
spasem;spaseín;սպասեմ;սպասեի՛ն;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
spitak;spitak;սպիտակ;սպիտակ;A;A-;NUMBs|CASEn
spitak;spitaks;սպիտակ;սպիտակս;A;A-;NUMBp|CASEa
sracowtʻiwn;sracowtʻiwnkʻ;սրածութիւն;սրածութիւնք;N;Nb;NUMBp|CASEn
srah;srah;սրահ;սրահ;N;Nb;NUMBs|CASEn
srbem;srbeacʻ;սրբեմ;սրբեաց;V;V-;PERS3|NUMBs|TENSa|MOODm|VOICp
srbem;srbecʻan;սրբեմ;սրբեցան;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICp
srbem;srbecʻaw;սրբեմ;սրբեցաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
srbem;srbecʻán;սրբեմ;սրբեցա՛ն;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICp
srbem;srbel;սրբեմ;սրբել;V;V-;MOODn
srbem;srbél;սրբեմ;սրբե՛լ;V;V-;MOODn
srbem;srbín;սրբեմ;սրբի՛ն;V;V-;PERS3|NUMBp|TENSp|MOODi|VOICp
srbem;srbēkʻ;սրբեմ;սրբէք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICa
srbowtʻiwn;srbowtʻeamb;սրբութիւն;սրբութեամբ;N;Nb;NUMBs|CASEi
srbowtʻiwn;srbowtʻean;սրբութիւն;սրբութեան;N;Nb;NUMBs|CASEg
stacʻowac;stacʻowacocʻ;ստացուած;ստացուածոց;N;Nb;NUMBp|CASEb
stambak;stambak;ստամբակ;ստամբակ;A;A-;NUMBs|CASEn
stanam;stasǰikʻ;ստանամ;ստասջիք;V;V-;PERS2|NUMBp|TENSa|MOODs|VOICa
stin;steancʻ;ստին;ստեանց;N;Nb;NUMBp|CASEd
stipem;stipein;ստիպեմ;ստիպեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
stntow;stntowacʻ;ստնտու;ստնտուաց;A;A-;NUMBp|CASEd
stower;stowers;ստուեր;ստուերս;N;Nb;NUMBp|CASEl
stoyg;stóyg;ստոյգ;ստո՛յգ;A;A-;NUMBs|CASEa
stēp;stēp;ստէպ;ստէպ;D;Df;INFLn
sēr;sirov;սէր;սիրով;N;Nb;NUMBs|CASEi
tagnap;tagnap;տագնապ;տագնապ;N;Nb;NUMBs|CASEn
tagnapem;tagnapein;տագնապեմ;տագնապեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
tagnapim;tagnapeín;տագնապիմ;տագնապեի՛ն;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
tagnapim;tagnapḗr;տագնապիմ;տագնապէ՛ր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICp
takawin;takawin;տակաւին;տակաւին;D;Df;INFLn
tam;asel;տամ;ասել;V;V-;MOODn
tam;et;տամ;ետ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
tam;etow;տամ;ետու;V;V-;PERS1|NUMBs|TENSa|MOODi|VOICa
tam;etown;տամ;ետուն;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
tam;etowr;տամ;ետուր;V;V-;PERS2|NUMBs|TENSa|MOODi|VOICa
tam;tacʻ;տամ;տաց;V;V-;PERS1|NUMBs|TENSa|MOODs|VOICa
tam;tacʻen;տամ;տացեն;V;V-;PERS3|NUMBp|TENSa|MOODs|VOICa
tam;tacʻi;տամ;տացի;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
tam;tacʻén;տամ;տացե՛ն;V;V-;PERS3|NUMBp|TENSa|MOODs|VOICa
tam;tacʻí;տամ;տացի՛;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
tam;tacʻē;տամ;տացէ;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
tam;tacʻē;տամ;տացէ;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
tam;tacʻḗ;տամ;տացէ՛;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
tam;tacʻḗ;տամ;տացէ՛;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
tam;tal;տամ;տալ;V;V-;MOODn
tam;taloy;տամ;տալոյ;V;V-;MOODd|CASEb
tam;taloy;տամ;տալոյ;V;V-;MOODd|CASEg
tam;tam;տամ;տամ;V;V-;PERS1|NUMBs|TENSp|MOODi|VOICa
tam;tan;տամ;տան;V;V-;PERS3|NUMBp|TENSp|MOODi|VOICa
tam;tay;տամ;տայ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
tam;taycʻē;տամ;տայցէ;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
tam;taycʻēkʻ;տամ;տայցէք;V;V-;PERS2|NUMBp|TENSp|MOODs|VOICa
tam;taycʻḗ;տամ;տայցէ՛;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
tam;taykʻ;տամ;տայք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICa
tam;tayr;տամ;տայր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
tam;towaw;տամ;տուաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
tam;toweal;տամ;տուեալ;V;V-;NUMBs|MOODp|CASEn
tam;towkʻ;տամ;տուք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICa
tam;towr;տամ;տուր;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
tam;tál;տամ;տա՛լ;V;V-;MOODn
tam;táykʻ;տամ;տա՛յք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICa
tam;táyr;տամ;տա՛յր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
tam;tówkʻ;տամ;տո՛ւք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICa
tam;tówr;տամ;տո՛ւր;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
tam;ét;տամ;ե՛տ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
tanikʻ;taneacʻ;տանիք;տանեաց;N;Nb;NUMBp|CASEg
tanikʻ;tanis;տանիք;տանիս;N;Nb;NUMBp|CASEa
tanikʻ;tanis;տանիք;տանիս;N;Nb;NUMBp|CASEl
tanim;tanein;տանիմ;տանեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
tanim;tanel;տանիմ;տանել;V;V-;MOODn
tanim;tani;տանիմ;տանի;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
tanim;tanicʻin;տանիմ;տանիցին;V;V-;PERS3|NUMBp|TENSp|MOODs|VOICp
tanim;tanir;տանիմ;տանիր;V;V-;PERS2|NUMBs|TENSp|MOODm|VOICp
tanim;tanél;տանիմ;տանե՛լ;V;V-;MOODn
tanim;tar;տանիմ;տար;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
tanim;taraykʻ;տանիմ;տարայք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICa
tanowtēr;tanowtēr;տանուտէր;տանուտէր;N;Nb;NUMBs|CASEa
tanowtēr;tanowtēr;տանուտէր;տանուտէր;N;Nb;NUMBs|CASEn
tanǰankʻ;tanǰanacʻ;տանջանք;տանջանաց;N;Nb;NUMBp|CASEg
tanǰankʻ;tanǰans;տանջանք;տանջանս;N;Nb;NUMBp|CASEl
tanǰem;tanǰer;տանջեմ;տանջեր;V;V-;PERS2|NUMBs|TENSp|MOODm|VOICa
tanǰem;tanǰeín;տանջեմ;տանջեի՛ն;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
tap;tapo;տապ;տապո;N;Nb;NUMBs|CASEb
tapan;tapan;տապան;տապան;N;Nb;NUMBs|CASEa
tapar;tapár;տապար;տապա՛ր;N;Nb;NUMBs|CASEn
tapʻarak;tapʻarak;տափարակ;տափարակ;A;A-;NUMBs|CASEn
taracanem;taracaneín;տարածանեմ;տարածանեի՛ն;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
tarašxarh;tarašxarh;տարաշխարհ;տարաշխարհ;N;Nb;NUMBs|CASEa
taražamem;taražameal;տարաժամեմ;տարաժամեալ;V;V-;NUMBs|MOODp|CASEn
taražamem;taražamél;տարաժամեմ;տարաժամե՛լ;V;V-;MOODn
tar̄apim;tar̄apeákʻ;տառապիմ;տառապեա՛ք;V;V-;PERS1|NUMBp|TENSi|MOODi|VOICa
tasanord;tasanórds;տասանորդ;տասանո՛րդս;N;Nb;NUMBp|CASEa
tasanordem;tasanordēkʻ;տասանորդեմ;տասանորդէք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICa
tasn.hazar;tasn.hazaraw;տասն.հազար;տասն.հազարաւ;M;Ma;NUMBs|CASEi
tasn;tasn;տասն;տասն;M;Ma;INFLn
tasn;tasn;տասն;տասն;M;Ma;NUMBp|CASEa
tasn;tasn;տասն;տասն;M;Ma;NUMBp|CASEn
tasn;tásn;տասն;տա՛սն;M;Ma;NUMBp|CASEa
tasn;tásn;տասն;տա՛սն;M;Ma;NUMBp|CASEn
tatrak;tatrakacʻ;տատրակ;տատրակաց;N;Nb;NUMBp|CASEg
tawn;tawn;տաւն;տաւն;N;Nb;NUMBs|CASEa
tawn;tawn;տաւն;տաւն;N;Nb;NUMBs|CASEn
tawn;tawni;տաւն;տաւնի;N;Nb;NUMBs|CASEd
tawn;tawni;տաւն;տաւնի;N;Nb;NUMBs|CASEg
taxtak;taxtak;տախտակ;տախտակ;N;Nb;NUMBs|CASEa
tačar;tačar;տաճար;տաճար;N;Nb;NUMBs|CASEa
tačar;tačari;տաճար;տաճարի;N;Nb;NUMBs|CASEg
tačar;tačari;տաճար;տաճարի;N;Nb;NUMBs|CASEl
tačar;tačarē;տաճար;տաճարէ;N;Nb;NUMBs|CASEb
taławar;taławars;տաղաւար;տաղաւարս;N;Nb;NUMBp|CASEa
terakan;tarekan;տերական;տարեկան;N;Nb;NUMBs|CASEa
ter̄atesowtʻiwn;ter̄atesowtʻean;տեռատեսութիւն;տեռատեսութեան;N;Nb;NUMBs|CASEl
tesanem;Etes;տեսանեմ;Ետես;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
tesanem;Tesin;տեսանեմ;Տեսին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
tesanem;Tesḗkʻ;տեսանեմ;Տեսէ՛ք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICa
tesanem;etes;տեսանեմ;ետես;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
tesanem;etés;տեսանեմ;ետե՛ս;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
tesanem;tesakʻ;տեսանեմ;տեսաք;V;V-;PERS1|NUMBp|TENSa|MOODi|VOICa
tesanem;tesanei;տեսանեմ;տեսանեի;V;V-;PERS1|NUMBs|TENSi|MOODi|VOICa
tesanem;tesanein;տեսանեմ;տեսանեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
tesanem;tesanel;տեսանեմ;տեսանել;V;V-;MOODn
tesanem;tesanes;տեսանեմ;տեսանես;V;V-;PERS2|NUMBs|TENSp|MOODi|VOICa
tesanem;tesanicʻen;տեսանեմ;տեսանիցեն;V;V-;PERS3|NUMBp|TENSp|MOODs|VOICa
tesanem;tesanicʻē;տեսանեմ;տեսանիցէ;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
tesanem;tesanicʻēkʻ;տեսանեմ;տեսանիցէք;V;V-;PERS2|NUMBp|TENSp|MOODs|VOICa
tesanem;tesanicʻḗkʻ;տեսանեմ;տեսանիցէ՛ք;V;V-;PERS2|NUMBp|TENSp|MOODs|VOICa
tesanem;tesanél;տեսանեմ;տեսանե՛լ;V;V-;MOODn
tesanem;tesanén;տեսանեմ;տեսանե՛ն;V;V-;PERS3|NUMBp|TENSp|MOODi|VOICa
tesanem;tesanē;տեսանեմ;տեսանէ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
tesanem;tesanēkʻ;տեսանեմ;տեսանէք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICa
tesanem;tescʻen;տեսանեմ;տեսցեն;V;V-;PERS3|NUMBp|TENSa|MOODs|VOICa
tesanem;tescʻowkʻ;տեսանեմ;տեսցուք;V;V-;PERS1|NUMBp|TENSa|MOODs|VOICa
tesanem;tescʻē;տեսանեմ;տեսցէ;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
tesanem;teseal;տեսանեմ;տեսեալ;V;V-;NUMBs|MOODp|CASEn
tesanem;tesicʻ;տեսանեմ;տեսից;V;V-;PERS1|NUMBs|TENSa|MOODs|VOICa
tesanem;tesin;տեսանեմ;տեսին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
tesanem;tesí;տեսանեմ;տեսի՛;V;V-;PERS1|NUMBs|TENSa|MOODi|VOICa
tesanem;tesēkʻ;տեսանեմ;տեսէք;V;V-;PERS2|NUMBp|TENSa|MOODi|VOICa
tesanem;tesēkʻ;տեսանեմ;տեսէք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICa
tesanem;tesḗkʻ;տեսանեմ;տեսէ՛ք;V;V-;PERS2|NUMBp|TENSa|MOODm|VOICa
tesil;tesil;տեսիլ;տեսիլ;N;Nb;NUMBs|CASEa
tesil;tesil;տեսիլ;տեսիլ;N;Nb;NUMBs|CASEn
tesil;tesleamb;տեսիլ;տեսլեամբ;N;Nb;NUMBs|CASEi
tełam;tełácʻ;տեղամ;տեղա՛ց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
tełi;tełi;տեղի;տեղի;N;Nb;NUMBs|CASEa
tełi;tełi;տեղի;տեղի;N;Nb;NUMBs|CASEn
tełi;tełis;տեղի;տեղիս;N;Nb;NUMBp|CASEa
tełi;tełis;տեղի;տեղիս;N;Nb;NUMBp|CASEl
tełi;tełwoǰ;տեղի;տեղւոջ;N;Nb;NUMBs|CASEl
tełi;tełí;տեղի;տեղի՛;N;Nb;NUMBs|CASEa
tiberios;Tibereay;տիբերիոս;Տիբերեայ;N;Ne;NUMBs|CASEg
tiezerkʻ;tiezeracʻ;տիեզերք;տիեզերաց;N;Nb;NUMBp|CASEg
tiezerkʻ;tiezers;տիեզերք;տիեզերս;N;Nb;NUMBp|CASEa
tik;tikkʻ;տիկ;տիկք;N;Nb;NUMBp|CASEn
tik;tiks;տիկ;տիկս;N;Nb;NUMBp|CASEa
tirem;tirén;տիրեմ;տիրե՛ն;V;V-;PERS3|NUMBp|TENSp|MOODi|VOICa
tiw;tiw;տիւ;տիւ;N;Nb;NUMBs|CASEn
tiw;towē;տիւ;տուէ;N;Nb;NUMBs|CASEb
tkaranam;tkarascʻi;տկարանամ;տկարասցի;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
tnkem;tnkeacʻ;տնկեմ;տնկեաց;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICp
tnkem;tnkeacʻ;տնկեմ;տնկեաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
tnkem;tnkeal;տնկեմ;տնկեալ;V;V-;NUMBs|MOODp|CASEn
tnkem;tnkein;տնկեմ;տնկեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
tntes;tntes;տնտես;տնտես;N;Nb;NUMBs|CASEa
tntes;tntes;տնտես;տնտես;N;Nb;NUMBs|CASEn
tntes;tntés;տնտես;տնտե՛ս;N;Nb;NUMBs|CASEn
tntesowtʻiwn;tntesowtʻean;տնտեսութիւն;տնտեսութեան;N;Nb;NUMBs|CASEg
tntesowtʻiwn;tntesowtʻenē;տնտեսութիւն;տնտեսութենէ;N;Nb;NUMBs|CASEb
tntesowtʻiwn;tntesowtʻiwns;տնտեսութիւն;տնտեսութիւնս;N;Nb;NUMBp|CASEa
tohmakan;tohmakans;տոհմական;տոհմականս;A;A-;NUMBp|CASEa
tokosikʻ;tokoseawkʻ;տոկոսիք;տոկոսեաւք;N;Nb;NUMBp|CASEi
town;tan;տուն;տան;N;Nb;NUMBs|CASEb
town;tan;տուն;տան;N;Nb;NUMBs|CASEd
town;tan;տուն;տան;N;Nb;NUMBs|CASEg
town;tan;տուն;տան;N;Nb;NUMBs|CASEl
town;tanē;տուն;տանէ;N;Nb;NUMBs|CASEb
town;town;տուն;տուն;N;Nb;NUMBs|CASEa
town;town;տուն;տուն;N;Nb;NUMBs|CASEn
town;towns;տուն;տունս;N;Nb;NUMBp|CASEa
towr;towrs;տուր;տուրս;N;Nb;NUMBp|CASEa
towžem;towžescʻi;տուժեմ;տուժեսցի;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
trtmim;trtmeal;տրտմիմ;տրտմեալ;V;V-;NUMBs|MOODp|CASEa
trtmim;trtmeal;տրտմիմ;տրտմեալ;V;V-;NUMBs|MOODp|CASEn
trtmim;trtmecʻaw;տրտմիմ;տրտմեցաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
trtmowtʻiwn;trtmowtʻenē;տրտմութիւն;տրտմութենէ;N;Nb;NUMBs|CASEb
trtnǰem;Trtnǰein;տրտնջեմ;Տրտնջեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
trtnǰem;trtnǰein;տրտնջեմ;տրտնջեին;V;V-;PERS3|NUMBp|TENSi|MOODi|VOICa
tērowtʻiwn;terowtʻean;տէրութիւն;տերութեան;N;Nb;NUMBs|CASEg
tłay;təłayocʻ;տղայ;տըղայոց;N;Nb;NUMBp|CASEd
tʻagawor;tʻagawor;թագաւոր;թագաւոր;N;Nb;NUMBs|CASEn
tʻagawor;tʻagaworacʻ;թագաւոր;թագաւորաց;N;Nb;NUMBp|CASEg
tʻagawor;tʻagawori;թագաւոր;թագաւորի;N;Nb;NUMBs|CASEd
tʻagawor;tʻagaworkʻ;թագաւոր;թագաւորք;N;Nb;NUMBp|CASEn
tʻagaworem;tʻagaworel;թագաւորեմ;թագաւորել;V;V-;MOODn
tʻagaworem;tʻagaworescʻē;թագաւորեմ;թագաւորեսցէ;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
tʻagaworowtʻiwn;tʻagaworowtʻean;թագաւորութիւն;թագաւորութեան;N;Nb;NUMBs|CASEg
tʻagaworowtʻiwn;tʻagaworowtʻiwn;թագաւորութիւն;թագաւորութիւն;N;Nb;NUMBs|CASEa
tʻagaworowtʻiwn;tʻagaworowtʻiwn;թագաւորութիւն;թագաւորութիւն;N;Nb;NUMBs|CASEn
tʻagaworowtʻiwn;tʻagaworowtʻiwns;թագաւորութիւն;թագաւորութիւնս;N;Nb;NUMBp|CASEa
tʻakʻowcʻanem;tʻakʻowcʻanē;թաքուցանեմ;թաքուցանէ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
tʻakʻowcʻanem;tʻakʻowcʻanēkʻ;թաքուցանեմ;թաքուցանէք;V;V-;PERS2|NUMBp|TENSp|MOODi|VOICa
tʻakʻowcʻanem;tʻakʻowcʻanḗr;թաքուցանեմ;թաքուցանէ՛ր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
tʻakʻowcʻanem;tʻakʻoycʻ;թաքուցանեմ;թաքոյց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
tʻakʻowst;tʻakʻstean;թաքուստ;թաքստեան;N;Nb;NUMBs|CASEl
tʻanam;etʻacʻ;թանամ;եթաց;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
tʻanam;tʻacʻcʻē;թանամ;թացցէ;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICa
tʻanam;tʻanál;թանամ;թանա՛լ;V;V-;MOODn
tʻatʻałown;tʻatʻałown;թաթաղուն;թաթաղուն;A;A-;NUMBs|CASEa
tʻawalecʻowcʻanem;tʻawalecʻowcʻanē;թաւալեցուցանեմ;թաւալեցուցանէ;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
tʻawalecʻowcʻanem;tʻawalecʻowcʻeál;թաւալեցուցանեմ;թաւալեցուցեա՛լ;V;V-;NUMBs|MOODp|CASEa
tʻawtʻapʻem;tʻawtʻapʻescʻówkʻ;թաւթափեմ;թաւթափեսցո՛ւք;V;V-;PERS1|NUMBp|TENSa|MOODs|VOICa
tʻawtʻapʻem;tʻawtʻapʻesǰíkʻ;թաւթափեմ;թաւթափեսջի՛ք;V;V-;PERS2|NUMBp|TENSp|MOODs|VOICa
tʻaxanjem;tʻaxanjicʻē;թախանձեմ;թախանձիցէ;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
tʻałem;tʻałecʻaw;թաղեմ;թաղեցաւ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICp
tʻałem;tʻałel;թաղեմ;թաղել;V;V-;MOODn
tʻe;tʻe;թե;թե;D;Df;INFLn
tʻerahawat;tʻerahawatkʻ;թերահաւատ;թերահաւատք;A;A-;NUMBp|CASEv
tʻerews;tʻerews;թերեւս;թերեւս;D;Df;INFLn
tʻerews;tʻeréws;թերեւս;թերե՛ւս;D;Df;INFLn
tʻew;tʻewovkʻ;թեւ;թեւովք;N;Nb;NUMBp|CASEi
tʻiw;tʻowoy;թիւ;թուոյ;N;Nb;NUMBs|CASEb
tʻiwr;tʻewr;թիւր;թեւր;A;A-;NUMBs|CASEn
tʻiwrem;tʻiwrēr;թիւրեմ;թիւրէր;V;V-;PERS3|NUMBs|TENSi|MOODi|VOICa
tʻlpʻatem;tʻlpʻatel;թլփատեմ;թլփատել;V;V-;MOODn
tʻlpʻatem;tʻlpʻatél;թլփատեմ;թլփատե՛լ;V;V-;MOODn
tʻowem;tʻoweal;թուեմ;թուեալ;V;V-;NUMBs|MOODp|CASEn
tʻowem;tʻowi;թուեմ;թուի;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICp
tʻowz;tʻowz;թուզ;թուզ;N;Nb;NUMBs|CASEa
tʻowłacʻowcʻanem;tʻowłacʻó;թուղացուցանեմ;թուղացո՛;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
tʻoyl;tʻoyl;թոյլ;թոյլ;N;Nb;NUMBs|CASEa
tʻoyl;tʻóyl;թոյլ;թո՛յլ;A;A-;NUMBs|CASEa
tʻoyl;tʻóyl;թոյլ;թո՛յլ;N;Nb;NUMBs|CASEa
tʻołowm;Etʻoł;թողում;Եթող;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
tʻołowm;etʻoł;թողում;եթող;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
tʻołowm;etʻół;թողում;եթո՛ղ;V;V-;PERS3|NUMBs|TENSa|MOODi|VOICa
tʻołowm;tʻoł;թողում;թող;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
tʻołowm;tʻołcʻi;թողում;թողցի;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
tʻołowm;tʻołcʻés;թողում;թողցե՛ս;V;V-;PERS2|NUMBs|TENSa|MOODs|VOICa
tʻołowm;tʻołcʻí;թողում;թողցի՛;V;V-;PERS3|NUMBs|TENSa|MOODs|VOICp
tʻołowm;tʻołeal;թողում;թողեալ;V;V-;NUMBs|MOODp|CASEn
tʻołowm;tʻołeál;թողում;թողեա՛լ;V;V-;NUMBs|MOODp|CASEn
tʻołowm;tʻołin;թողում;թողին;V;V-;PERS3|NUMBp|TENSa|MOODi|VOICa
tʻołowm;tʻołow;թողում;թողու;V;V-;PERS3|NUMBs|TENSp|MOODi|VOICa
tʻołowm;tʻołowcʻow;թողում;թողուցու;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICa
tʻołowm;tʻołowcʻow;թողում;թողուցու;V;V-;PERS3|NUMBs|TENSp|MOODs|VOICp
tʻołowm;tʻołowcʻown;թողում;թողուցուն;V;V-;PERS3|NUMBp|TENSp|MOODs|VOICa
tʻołowm;tʻołowl;թողում;թողուլ;V;V-;MOODn
tʻołowm;tʻołowmkʻ;թողում;թողումք;V;V-;PERS1|NUMBp|TENSp|MOODi|VOICa
tʻołowm;tʻołákʻ;թողում;թողա՛ք;V;V-;PERS1|NUMBp|TENSa|MOODi|VOICp
tʻołowm;tʻołéal;թողում;թողե՛ալ;V;V-;NUMBs|MOODp|CASEn
tʻołowm;tʻołēkʻ;թողում;թողէք;V;V-;PERS2|NUMBp|TENSa|MOODi|VOICa
tʻołowm;tʻół;թողում;թո՛ղ;V;V-;PERS2|NUMBs|TENSa|MOODm|VOICa
tʻołowtʻiwn;tʻołowtʻiwn;թողութիւն;թողութիւն;N;Nb;NUMBs|CASEa
tʻołowtʻiwn;tʻołowtʻiwn;թողութիւն;թողութիւն;N;Nb;NUMBs|CASEn
tʻošak;tʻošakkʻ;թոշակ;թոշակք;N;Nb;NUMBp|CASEn
tʻr̄čʻown;tʻr̄čʻnocʻ;թռչուն;թռչնոց;N;Nb;NUMBp|CASEg
tʻr̄čʻown;tʻr̄čʻownkʻ;թռչուն;թռչունք;N;Nb;NUMBp|CASEn
tʻr̄čʻown;tʻr̄čʻowns;թռչուն;թռչունս;N;Nb;NUMBp|CASEa
tʻtʻeni;tʻtʻenwoy;թթենի;թթենւոյ;N;Nb;NUMBs|CASEd
tʻzeni;tʻzeni;թզենի;թզենի;N;Nb;NUMBs|CASEa
tʻzeni;tʻzeni;թզենի;թզենի;N;Nb;NUMBs|CASEn
tʻzeni;tʻzenwoy;թզենի;թզենւոյ;N;Nb;NUMBs|CASEg
tʻzeni;tʻzenwoǰ;թզենի;թզենւոջ;N;Nb;NUMBs|CASEl
tʻē;Tʻe;թէ;Թե;C;C-;INFLn
tʻē;etʻe;թէ;եթե;G;G-;INFLn
tʻē;tʻe;թէ;թե;C;C-;INFLn
tʻē;tʻe;թէ;թե;G;G-;INFLn
tʻšnamanem;tʻšnamanés;թշնամանեմ;թշնամանե՛ս;V;V-;PERS2|NUMBs|TENSp|MOODi|VOICa
tʻšnami;tʻšnameacʻ;թշնամի;թշնամեաց;A;A-;NUMBp|CASEb
tʻšnami;tʻšnameacʻ;թշնամի;թշնամեաց;A;A-;NUMBp|CASEg
tʻšnami;tʻšnami;թշնամի;թշնամի;A;A-;NUMBs|CASEn
tʻšnami;tʻšnamikʻ;թշնամի;թշնամիք;A;A-;NUMBp|CASEn
tʻšnami;tʻšnamis;թշնամի;թշնամիս;A;A-;NUMBp|CASEa
tʻšnami;tʻšnamwoy;թշնամի;թշնամւոյ;N;Nb;NUMBs|CASEg
